id,Emotion,Sentence,Confidence
2331,Hài quá,Vn xai tu ma ko Hieu y nghia la gi nghe la biet ko co hoc roi,0.32167970569712173
2332,Hài quá,Nếu ai sống gần khu vực này mà không cần bận tâm đến chuyện nấu nướng cả đời. Nơi này còn ngon hơn cả những quán ăn rong ở Singapore. His grand mom was the chief cooker for the Last Emperor of China! LOL.,0.30553190928189616
2333,Hài quá,"Không có gì ngon cả. Salmon steak , rib beef, Tuna , T bond mới ngon . Korean bbq …….",0.34406298389508905
2334,Hài quá,"Rất hấp dẫn 😋, cám ơn em nhiều lắm ❤",0.3045533592045294
2335,Hài quá,Em bớt lập lại chữ cà nhà đi nghe sẽ bớt khó chịu.,0.3859060949621744
2336,Hài quá,Nguoi ban trong that chat phat va niem no voi khach hang . That de thuong . Cam on SDT tu Canada.,0.3038847826536801
2337,Thật kinh tởm,Ong chu cua kho qua ca chon rat de thuong va dep trai.  ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0.282243523717329
2338,Hài quá,Ta thường tới bữa quên ăn! Thấy cảnh này xách xe đi cho lẹ😂,0.2865059702416899
2339,Hài quá,Giọng nói nghe hay,0.40464713762897647
2340,Hài quá,Dip về SG làm sao gặp Cô chủ kênh,0.3747350875948555
2341,Hài quá,"Tiếng ‘’ Dạ ‘’ ngọt, đầy và đậm chất MNVN đã tạo nên 1 SG đúng dễ thương 🥰 quá",0.3197861148452847
2342,Hài quá,"Lê dường , lòng dường không thuộc quyền sở hữu chú nhà nên quản lý sáng cho người ta thuê bán . Nhưng chú nhà muốn bán trong nhà cũng được nhưng chồ ở chat hẹp",0.30410726058455484
2343,Hài quá,Tui thich xem kinh Saigon Dễ Thương. Cô chù ráng quay nhiều nhiều cho coi nha.,0.27191380146925054
2344,Hài quá,"Hoành thánh chiên mà kêu há cảo chiên, pó tay.",0.3998027463417779
2345,Hài quá,Đồ ăn ngon quá,0.3263101028899772
2346,Hài quá,Chợ Phùng Hưng nhớ cãnh Chú chũ quán cafe hẽm chiều ngồi rang cà phê -,0.47208739339249106
2347,Hài quá,"Kan nhìn thấy quán Khẩu Hoa cà chớn 😂 rất hấp dẫn, đây là món người Hoa, cũng là món ăn chơi tuổi thơ của Kan đó nhé, Sài Gòn dễ thương ơi, bên Pháp khó tìm món ngon lắm, dù có tiền cũng không có người bán loại món này, chúc tất cả người dân Sài Gòn ngon miệng vui vẻ hạnh phúc,",0.3073918969072267
2348,Hài quá,Ủng hộ kênh 1 like ! ❤❤❤,0.34545594490364107
2349,Hài quá,Em gái này nói chuyện tuyệt vời dễ thương nè ❤,0.3311099388503951
2350,Hài quá,Congratulations ! Thấy mà thèm quá ! Yêu Sài Gòn !,0.33152383562813215
2351,Thật kinh tởm,"cháu gái dễ thương quá, có gả ko cô",0.4167903734907963
2352,Ôi trời ơi,HI,0.36252024654366927
2353,Hài quá,ngày nào cũng ghé ăn...trừ khi nào đi chơi xa,0.35817283780910497
2354,Hài quá,Vỉ  nướng thịt  cháy đen,0.4099913727918958
2355,Hài quá,Hỏi nhiều quá vo duyên 😂😂😂😂,0.3378268732051705
2356,Thật kinh tởm,Kg nhan quang cao,0.32674348954777505
2357,Thật kinh tởm,Kg nhan quang cao,0.32674348954777505
2358,Hài quá,"Thích video này, tên SGDT gợi ngay cảm tình, mà vốn đã là dân SG xưa, sống Cali hơn 30 nhưng lòng còn vần âm ỉ bao kn. 
Nhớ sau 75 quen với cô người Hoa đường Phùng Hưng nhà trên lầu, dảy nhà trông củ quét vôi màu vàng ngay trong chợ 
Người Hoa tử tế thường ít có ham hơn thua như người Việt, nhất là đám bk 75 lưu manh mất dạy, có tí quyền là ngang ngược xảo trá. 
Xem khách hàng đến mua tự nguyện để nép qua tránh lối đi chung và người bán luôn nói năng nhẹ nhàng vui vẻ. 
Xem bao video nhận xét thấy người sinh sống SG phong thái khác hẳn ở HN, là sự thất rỏ ràng chứ không phải mang lòng kỳ thị",0.3168620972494568
2359,Hài quá,Bánh xèo 60ai ăn,0.5207517315618568
2360,Hài quá,"Lại gặp nhau nữa rồi, trước cô được cháu đưa đi chơ Tân Định ăn chè , nay đi chơ Phùng Hưng  cảm ơn cháu tặng cháu một liked chúc cháu luôn mai mắn nha",0.32155582523796383
2361,Hài quá,"Tôi sóng cả trục năm chưa nghe qua quán tên là (  khổ qua cà chớn)đúng là ý tưởng luôn cho người đọc tên nhìn thấy ông chủ thì không có cà chớn là sao,, đặc tên thì mất lịch sự, văn minh, như mà cũng là cái hay người ta sẽ nhớ tên này unforgettable OMG nhìn thấy ngon thiệt hấp dẫn nha ..!",0.3124038000994187
2362,Hài quá,"Cõ này quay  rõ ràng , nói và ghi địa chỉ rất là tốt hơn tất cả các links khác , càm ón cõ để thương",0.3087712564816191
2363,Thật kinh tởm,"Ng  ta nói truyền thog là 45 k có tom 55 vay mà chị lẹo có tom 45😢 ,chị bán dễ thuog 😢❤toi  thinh thoaxg di chọ này mua Cá ,và 🐔 ngon làm sẵn vè luộc 😢❤",0.31519993408969615
2364,Hài quá,"Chảo này là chảo kim hang ,luc truoc nhà mình chien chảo gang cũg ngon ,😂nhìn chảo khét mà hoi dơ😢 o hap dan ,chien o bag Vuxg tàu ăn roi dc thoi",0.3457314255858057
2365,Thật kinh tởm,"Gio nhieu ng di quay q cáo hàg ăn😢😮 quay nhieu ng coi đag ký thì nhieu t khỏi di làm😢😮❤,nhug tùy khau vị ng ăn,,cho này họ keu là cho nhà giàu 😢",0.29895491400850954
2366,Hài quá,"Món này là hoành thánh chien😢❤ ng ta chien mà chị thấy chien còn hỏi😢 😢tụ cho là suy cảo😢 sủy cảo thì xep tam giác😢, hoihoi nhiều 😢😮mà o dúg😮😅",0.28744829401707417
2367,Hài quá,"Ăn cơm Tàu ,ở nhà Tây và cưới vợ  Nhật mà !",0.3878331488910231
2368,Hài quá,"Tui ở Thủ đức nhưng đi chợ Phùng hưng để mua thức ăn tươi ngon ,gia vị cũng đầy đủ hàng tươi sống người bán bày biện rất hấp dẫn ,tui đi sớm và phải chuyển 2 tuyến buýt mới tới chợ Phùng hưng ,vịt quay cũng ngon !",0.3681549568186774
2369,Hài quá,"Ừ người hoa xưa nay họ có truyền thống nấu và làm các món ăn ngon 
Nhìn đẹp  đặc biệt các món bánh bao 
Ngon dân họ thích xài",0.32590689472288564
2370,Hài quá,Nhìn rất thèm nhưng cho tới khi anh zai bán khổ quà cà chớn lại bốc tay bỏ hành vào trong khi có cái đồ gắp ngay đó.,0.36586848196850913
2371,Hài quá,Chu kênh giong. Nguoi nhatrangquá,0.32348520750244647
2372,Hài quá,Chị chủ bán chè nhìn đẹp gái ghê. Hông biết có chồng chưa? Tui zìa kêu tía lên mới được!,0.3493117288234151
2373,Hài quá,Xem lại cãnh chợ Phùng Hưng nhớ lại tuổi thơ nay 78 đã xa chợ 32 năm-Nhớ -Nhớ kỷ niệm,0.3752474698718084
2374,Hài quá,"tui sợ vô chợ lớn lắm, vì đồ ăn đồ uống ngon quá. mới giữa tháng mà tiền lương cạn rồi, ko ăn thì thèm.",0.3496807562134347
2375,Hài quá,Cảm ơn SGDT! ❤❤❤,0.37708773181172567
2376,Hài quá,"Nói chuyện lớn chút , không nghe rỏ được",0.4062380116277195
2377,Hài quá,Đồ ăn cho Phùng Hưng mắc quá,0.3360802760705822
2378,Hài quá,Biết chỗ này ăn giá cũng bình dân lắm mà ngon,0.4040578318373784
2379,Hài quá,"Khong co gi moi me lam ! Giong nhu Cho Ban Co, Quan 3 . Ban ngay thi ban rau cu qua, thit ca v.v... . Ban dem thi ban do an, Hu Tieu,sam bo luong v.vv...",0.30671960195608
2380,Hài quá,"Sao Youtube tui hiện kênh này vậy ta, giọng giống mấy con gái SG hồi xưa quá, từ tốn mà nhẹ nhàng. Review món ăn nhưng cũng kể hết con đường, con người nơi đây. Clip cũng dạng raw ko edit quá nhìu nên ai hoài niệm chắc thích lắm",0.3766474966500325
2381,Hài quá,"Thật thú vị khi thấy Chợ Phùng Hưng buổi sáng và buổi chiều lại khác nhau như hai thế giới! Sáng là chợ dân sinh, chiều là phố ẩm thực, tất cả đều diễn ra trước những căn chung cư cũ kỹ. Điều này cho thấy ẩm thực Sài Gòn – Chợ Lớn không chỉ là món ăn, mà còn là văn hóa và sự biến chuyển nhịp nhàng của đời sống đô thị, giữ nguyên được nét truyền thống. Rất thích cách người bán giữ được món truyền thống như Chè Bánh Xếp dù nó rất cầu kỳ!",0.2931146256287311
2382,Hài quá,Cháo Gà Kim Anh rất ngon .Cô chủ tên Anh ngày xưa rất là đẹp và dễ thương .,0.298235636830932
2383,Thật kinh tởm,Nhieu mon ngon - nhug quan nao thay cung dơ -,0.27122948583129314
2384,Hài quá,"Khong mang gang tay, roi bo hành  bo vao to ""ca chon"" hinh thấy  ""gom "" quá... cho du chua biet ngoan hay không...!!!",0.3129090054657805
2385,Hài quá,Bánh xèo lam ơn thay cai chảo đi ghe quá bánh ngon mà thấy cái chảo hết muốn ăn 😂😂😂😂,0.40057471986848586
2386,Hài quá,Ăn bẩn không khôn được.,0.32046611355752774
2387,Thật kinh tởm,Ban thit cho thay ngon qua co ban  thit vu o ?,0.2704690572804377
2388,Hài quá,"Ca nuong hoc theo nguoi Thailan ban nhieu o Bancoc ,,",0.3404418802472234
2389,Thật kinh tởm,Chi thấy bán mà không quay phần ăn  nên Clip trở thành nhàm chán quá.,0.2786997856419934
2390,Hài quá,Thịt cho đặc sản rồi gặp em gái còn đặc sản hơn nhiều,0.38143734884993225
2391,Hài quá,"Backy ăn toàn nà cá luôi ao , hồ ?",0.3794473839049627
2392,Hài quá,Em gai mac ao hông sao xuât hiên co ti rôi mât tiu vây,0.3052430849370451
2393,Sợ quá,Ngon,0.3105749155226599
2394,Ôi trời ơi,HI,0.36252024654366927
2395,Hài quá,Nghe cái chữ cá ( quả) là biết là chỉ là cái mác lừa mọi người mà thôi.,0.34557634495760114
2396,Hài quá,"Chợ đêm ở trung tâm thành phố Mukdahan, thật sự làm cho Khoai choáng ngộp. Không phải chỉ vì có nhiều món ăn ngon hay đặc sản lạ. Khoai bất ngờ hết mức vì ở đây có rất nhiều cô chú người Thái gốc Việt, thậm chí có nhiều cô chú người Thái nhưng cũng biết nói Tiếng Việt như một ngôn ngữ phổ biến. Lý do vì sao? Mọi người xem clip sẽ hiểu hơn nha. Giờ thì mời mọi người tiếp tục hành trình khám phá sông Mekong của Khoai, và tập cuối ở Thái Lan trong hành trình này.
Địa chỉ chợ đêm: 1 ถนน Songnang Satit, Mueang Mukdahan District, Mukdahan 49000, Thái Lan
https://maps.app.goo.gl/HK9MsNVJjvuv69kd9


Thiết bị Khoai sử dụng làm Video:
Camera: https://bit.ly/CameraKhoai
Lens: https://bit.ly/LensVlog
Micro: https://bit.ly/MicroVlog
Balo chuyên dụng: https://bit.ly/BaloVlog

Tìm Khoai ở đây nha:
►Facebook cá nhân: https://www.facebook.com/DinhVoHoaiPhuong
►Facebook Page: https://facebook.com/KhoaiLangThang
►Instagram: https://www.instagram.com/khoailangthang
►Tiktok: https://www.tiktok.com/@khoailangthang",0.30024404041308694
2397,Hài quá,Muốn sang đấy chơi thì cần những giấy tờ gì vậy a Khoai,0.3911286194691811
2398,Hài quá,"Khoai đáp lễ cô bán chả giò - nem nướng thật là dễ thương và tinh tế. Khoai mang tính cách của người Sài Gòn - miền Tây xưa (lịch sự, dễ thương, phóng khoáng và lễ phép). Hiện nay ở Sài Gòn ít có ai có tích cách như Khoai. Nhấn like ủng hộ Khoai ❤❤❤❤",0.299175693580498
2399,Hài quá,"Rat Thich Hanh Dong KHOAI cho “ Tien” Chu dan dao va cuoi dau mot cach rat le phep!!! Dieu may noi len duoc tinh cach cua Khoai, co the nhuoeu nguoi Khong nhin thay, nhung RAT
“ De Thay” Doi voi nguoi dong cam voi tinh cach cua KHOAI!
❤❤❤❤❤❤❤❤❤❤❤❤❤❤",0.2757166542670244
2400,Hài quá,Chi phí cho một chuyến đi du lịch Thái Lan 4 người khoảng bao nhiêu và thời gian bao lâu thì đủ để trải nghiệm nhỉ mọi người.,0.32377259497604166
2401,Hài quá,Ở đâu đó ban🎉,0.2575864552348121
2402,Hài quá,Đi nước ngoài được gặp người Việt sống ở đó vui lắm luôn. Cảm giác gặp đồng hương nó thích lắm.,0.3533243629172298
2403,Sợ quá,Mới đi hội chợ vn xong lên coi clip này. Bảo sao vn phát triển chậm hơn thái. Tô bún nước lèo trà vinh 60k đc 2 miếng heo quoay bằng ngón út. Cây chả cá 25k. Mắc chắc gấp 3 lần thái. Biết tiền mặt bằng cao nhưng cũng vừa phải thì mới phát triển đc du lịch. Bán cao cho dân nhà thì họ sẽ không ưu tiên những điểm hội chợ để giao thương nữa,0.31866550687988254
2404,Thật kinh tởm,bạn tuỷe trợ lý ko,0.4103761677190194
2405,Sợ quá,"Cảm ơn bạn đã chia sẻ video tuyệt vời này, mình thấy quan tâm đến Thái Lan nhiều hơn rồi đó",0.31187302160893343
2406,Hài quá,Chào 👋👋,0.3313762046440269
2407,Sợ quá,Xem mà muốn qua đó luôn quá,0.3095324986913123
2408,Hài quá,Này chơi việt nam kkk,0.38111623855601245
2409,Hài quá,mấy cô đáng yêu quá trời,0.43052609835842487
2410,Hài quá,Toàn người Huế lunn,0.31840288889464186
2411,Hài quá,Khoai dễ thương ghê 😍,0.40380527670910177
2412,Hài quá,xem a khoai rất cuốn rất hay và ý nghĩa mở mang được nhiều kiến thức. Chúc a và team nhiều sức khỏe khám phá nhiều nơi khác để em được mở mang thêm kiến thức về thế giới quan ngoài kia.,0.31378459468799824
2413,Hài quá,Mình mới làm youtube cho mình xin tí fan😅,0.3757922779947353
2414,Hài quá,Dị ó hỏ,0.47775261930666785
2415,Hài quá,hay quá anh ạ,0.38452514936988824
2416,Hài quá,Đi thử Philippines đi anh,0.32412846680806406
2417,Sợ quá,ngon đấy,0.3887163728769639
2418,Hài quá,"*nhìn ngon thực sự, bật video ăn cơm thêm hẳn 1 bát*",0.39088672957054355
2419,Hài quá,"thái lan đồ ăn đa dạng, nhìn bắt mắt chứ ko phải xiên bẩn như mình nhỉ",0.34443310438915337
2420,Hài quá,"MONG VN MÌNH CŨNG CÓ NHỮNG CHỢ NHƯ NÀY ĐỂ VỪA TẠO CÔNG VIỆC VỪA THU HÚT DU LỊCH,QUAN TRỌNG KO CHẶT CHÉM VSATTP VÀ LUN VUI VẺ,CẦN LẮM CÁC BAN NGÀNH DU LỊCH COI DC CLIP NÀY .CHỢ TOÀN MÓN NGON,ĐÚNG THIÊN ĐƯỜNG ĂN UỐNG,T CỨ TƯỞNG ĐANG Ở CHỢ ĐÊM VN KO ẤY.XEM ĐI XEM LẠI MẤY LẦN MÀ KO CHÁN VÌ KHOÁI ĐỒ ĂN NGON",0.3240812710708419
2421,Hài quá,Đó là con dờm khoai ơi,0.3627490319099165
2422,Hài quá,A Khoai dễ thương ❤ đi đâu cũng đc mọi ng yêu mến ❤❤❤❤❤,0.33819762780729623
2423,Thật kinh tởm,Người việt trong nước phải học cách phục vụ  của người thái  và cộng đồng người việt ở đây rất tử tế chân thành không tham lam lừa gạt hiểu khách sạch sẽ an toàn thực phẩm,0.3536845743410044
2424,Hài quá,giọng a khoai nghe cảm giác giống chú Web5day quá vậy mn?,0.38988108430479035
2425,Hài quá,Đi nước ngoài gặp đồng hương còn gì vui hơn .,0.38284363241913905
2426,Hài quá,Tính ra đồ ăn cũng rẻ á.,0.3458376347941524
2427,Hài quá,Ẩm thực phong phú quá trời,0.2990115551113684
2428,Hài quá,Kh ngờ nhiều ng Việt tới z,0.31126235041566175
2429,Thật kinh tởm,"người thái làm du lịch quá tốt. ai thấy cũng vui vẻ, chất phát không chặt chém khách du lịch. vn nên học hỏi",0.2836651214640614
2430,Hài quá,"vẫn xem đi xem lại mỗi này, cần j như trend "" mang văn hoá nhật bản về VN"" ở đây khoai mang ""cảm ơn"" đi khắp thế giới",0.29689344899297443
2431,Thật kinh tởm,Bao đồ ăn kiểu này chỉ có thể là người việt :),0.35271546800074033
2432,Hài quá,Hai người đầu tiên là người miền Trung nì😂,0.31255043284682144
2433,Buồn quá,Nhìn ngon quá,0.2833807519399141
2434,Hài quá,Anh khoai lang thang ngồi anh khoai lang lang thang đang ở đâu vậy em thích ăn khoai lang lang thang nhiều lắm,0.4317035854277969
2435,Thật kinh tởm,Buôn bán thức ăn...Vì vấn đề vệ sinh...Đề nghị người bán nên đeo găng tay(mỏng) vào tay.,0.2921233143174258
2436,Hài quá,anh Khoai đáng yêu tinh tế quá dậy ❤❤,0.3718824685809024
2437,Hài quá,Cho hỏi bạn là người Thái hả,0.43114279673478906
2438,Hài quá,Người anh lớn mà mình thích xem nhất trên YouTube ❤❤❤.,0.30492117398346785
2439,Thật kinh tởm,Người đâu mà tinh tế dữ thần vậy trời ❤️,0.3132091477707389
2440,Hài quá,Tị nạn sau năm 75 hay sao đông dữ ta?,0.3055328096441096
2441,Hài quá,trái măng cục rừng chỗ tui gọi là trái sấu ko biết có ai biết hong,0.31445982377968
2442,Hài quá,20:12 Cá gật đầu trong truyền thuyết kìa :)),0.30898580460048664
2443,Thật kinh tởm,"Người miền Trung thân thiện, dễ mến.",0.3335581003001404
2444,Hài quá,Giọng Khoai nghe hiền lành hêh,0.4536764714646355
2445,Sợ quá,"Rất thích đi chợ như này,thích chiêm ngưỡng những món ăn độc đáo mà lại ăn dk uống",0.29037517673992
2446,Hài quá,Từ bankok bay xuông buriam hả bạn,0.4305974182485412
2447,Hài quá,Đi như thế nào bạn khoai vì mình thich chợ thái,0.2967460736695922
2448,Hài quá,yêu VIỆT NAM ❤,0.31384821383597
2449,Thật kinh tởm,"Tiếc vì đến bây h video này mới hiện lên đề xuất, xem cảm giác dễ chịu và thật thân thương",0.3083751464132554
